"predictor","libsize","direction","rho","ci_lower","ci_upper","p_value","n_eff","is_pred_to_lst"
"BSI",50,"BSI->LST",0.202895665805506,0.0379277521231366,0.357097706819877,0.0164316758708476,139.42303012463,TRUE
"BSI",60,"BSI->LST",0.268243363438083,0.106756909181086,0.415941803533451,0.00138552599177921,139.42303012463,TRUE
"BSI",70,"BSI->LST",0.336196181490542,0.180009995545686,0.475847508781511,5.06535438695721e-05,139.42303012463,TRUE
"BSI",80,"BSI->LST",0.404719171642136,0.255674591052646,0.534971680782128,7.45061142115588e-07,139.42303012463,TRUE
"BSI",90,"BSI->LST",0.476832595635107,0.33732588010292,0.595845885582183,2.79333112196412e-09,139.42303012463,TRUE
"BSI",100,"BSI->LST",0.538569439065925,0.408936610828706,0.646896376106537,7.428280213162e-12,139.42303012463,TRUE
"BSI",110,"BSI->LST",0.596319705613096,0.477400251832912,0.693787302293689,8.65973959207622e-15,139.42303012463,TRUE
"BSI",120,"BSI->LST",0.640761367258107,0.531088189231325,0.729318136886369,0,139.42303012463,TRUE
"BSI",10,"LST->BSI",0.00994722038773597,-0.156558929662433,0.175903577846435,0.907335703531187,139.42303012463,FALSE
"BSI",20,"LST->BSI",0.0346509778229985,-0.13235874073199,0.199747554976313,0.685044933015543,139.42303012463,FALSE
"BSI",30,"LST->BSI",0.0757178257068132,-0.0916835243731893,0.238957111074174,0.37492653669347,139.42303012463,FALSE
"BSI",40,"LST->BSI",0.13355917836375,-0.033430352900188,0.293294168678334,0.116443483091584,139.42303012463,FALSE
"BSI",50,"LST->BSI",0.196213180983784,0.0309763785439211,0.3510105018362,0.0204186683886562,139.42303012463,FALSE
"BSI",60,"LST->BSI",0.260545480150339,0.0985676876551922,0.409073713668312,0.00191875535912134,139.42303012463,FALSE
"BSI",70,"LST->BSI",0.321735694665349,0.164275141012468,0.463207074483424,0.000109668456202749,139.42303012463,FALSE
"BSI",80,"LST->BSI",0.393520406343814,0.24318257102688,0.525395402705178,1.58767380042946e-06,139.42303012463,FALSE
"BSI",90,"LST->BSI",0.470457607753018,0.330022144234186,0.590519016202637,4.83021955766105e-09,139.42303012463,FALSE
"BSI",100,"LST->BSI",0.54357125576984,0.414809159945233,0.650990315750995,4.35207425653061e-12,139.42303012463,FALSE
"BSI",110,"LST->BSI",0.603779110527928,0.486350032105406,0.699784372149458,3.33066907387547e-15,139.42303012463,FALSE
"BSI",120,"LST->BSI",0.654877624636942,0.548327690669961,0.7405049159447,0,139.42303012463,FALSE
"NDVI",10,"NDVI->LST",0.0143354842893845,-0.0732892141423121,0.1017405511492,0.748707305383457,501.803429831286,TRUE
"NDVI",20,"NDVI->LST",0.0366067392185402,-0.0510897002497598,0.123742964487161,0.413211207085805,501.803429831286,TRUE
"NDVI",30,"NDVI->LST",0.0628816692820128,-0.024787499539551,0.149591023073825,0.159578778493602,501.803429831286,TRUE
"NDVI",40,"NDVI->LST",0.0969435150900704,0.0094913225408581,0.182924004577686,0.0299062803916148,501.803429831286,TRUE
"NDVI",50,"NDVI->LST",0.141570382132638,0.0547156879053842,0.226298811004352,0.00147563769005066,501.803429831286,TRUE
"NDVI",60,"NDVI->LST",0.189567112008436,0.103756036541871,0.2725768878064,1.91379782954471e-05,501.803429831286,TRUE
"NDVI",70,"NDVI->LST",0.249730859827429,0.165822954021914,0.330048849188003,1.42506257905239e-08,501.803429831286,TRUE
"NDVI",80,"NDVI->LST",0.316601850428506,0.235598257555766,0.393236802313582,3.81028542051354e-13,501.803429831286,TRUE
"NDVI",90,"NDVI->LST",0.382461599339372,0.305144464660734,0.454769597410586,0,501.803429831286,TRUE
"NDVI",100,"NDVI->LST",0.449772941033072,0.377086029967081,0.516953298046847,0,501.803429831286,TRUE
"NDVI",110,"NDVI->LST",0.510483891075757,0.442734320368136,0.572437785615463,0,501.803429831286,TRUE
"NDVI",120,"NDVI->LST",0.561787556863339,0.498782345813272,0.618886662129156,0,501.803429831286,TRUE
"NDVI",10,"LST->NDVI",0.00334013423074562,-0.0842172218070368,0.0908463067557887,0.940504445093989,501.803429831286,FALSE
"NDVI",20,"LST->NDVI",0.0122144088946671,-0.0753989380367022,0.0996406104379082,0.784897476525202,501.803429831286,FALSE
"NDVI",30,"LST->NDVI",0.029420772116563,-0.058262002245359,0.11665309103197,0.510825681197627,501.803429831286,FALSE
"NDVI",40,"LST->NDVI",0.0557617638397962,-0.031926803595201,0.142598476939815,0.212407474724685,501.803429831286,FALSE
"NDVI",50,"LST->NDVI",0.0899558910965494,0.00244238931995705,0.176101982470518,0.0439928666895626,501.803429831286,FALSE
"NDVI",60,"LST->NDVI",0.1337895529292,0.046804950723468,0.218760390947749,0.00267285893006575,501.803429831286,FALSE
"NDVI",70,"LST->NDVI",0.189652070338462,0.103843213674672,0.272658464840544,1.89710687976685e-05,501.803429831286,FALSE
"NDVI",80,"LST->NDVI",0.254546364642409,0.170819688519308,0.334623309507186,7.32067118036639e-09,501.803429831286,FALSE
"NDVI",90,"LST->NDVI",0.326017245152532,0.245490107320414,0.402075866886106,6.86117829218347e-14,501.803429831286,FALSE
"NDVI",100,"LST->NDVI",0.392441855858216,0.315755810866818,0.464034310726915,0,501.803429831286,FALSE
"NDVI",110,"LST->NDVI",0.457509643903707,0.38541151222711,0.524055490522404,0,501.803429831286,FALSE
"NDVI",120,"LST->NDVI",0.520022005141216,0.45311457011954,0.581103517963336,0,501.803429831286,FALSE
