"variable","E","k","rho","mae","rmse"
"green_density",6,17,0.680098405676333,0.09284179645197,0.147198687257441
"green_density",7,4,0.750470214032593,0.0766740687255847,0.132775070995085
"green_density",7,5,0.755666265929638,0.077050165620262,0.131282668300835
"green_density",7,6,0.753022019066844,0.07793690832935,0.131740132716274
"green_density",7,7,0.748806145608387,0.0793124655905944,0.132619790264644
"green_density",7,8,0.748799184853721,0.0799229569776258,0.132634956591363
"green_density",7,9,0.748003546787994,0.0808621358453203,0.132898518683841
"green_density",7,10,0.745134775458228,0.0819182728217667,0.133616944152493
"green_density",7,11,0.740345201192359,0.0831502872253965,0.134742661274051
"green_density",7,12,0.737390888971464,0.083762938318858,0.135498595070039
"green_density",7,13,0.735585841144472,0.0843245684336911,0.135975447209879
"green_density",7,14,0.733681057877662,0.0848739668584906,0.136481662751369
"green_density",7,15,0.72879230161828,0.085670998962612,0.137597592771229
"green_density",7,16,0.727420877878198,0.0861005123559676,0.138003849810235
"green_density",7,17,0.724799150709814,0.0867561504566458,0.138629436287942
"green_density",8,4,0.794270104274375,0.069977962152539,0.12174967397481
"green_density",8,5,0.796929254654596,0.0704677637703701,0.120895620129544
"green_density",8,6,0.795002216528058,0.0713149354535212,0.121371120067363
"green_density",8,7,0.79314964051584,0.0721454057852542,0.12193321420903
"green_density",8,8,0.789469747149762,0.0732956988694887,0.123015742110803
"green_density",8,9,0.783402745813724,0.0746076374670251,0.124615700035568
"green_density",8,10,0.77741407331978,0.0762003894287139,0.126190587481577
"green_density",8,11,0.771289782146799,0.0775347130869117,0.127746268870747
"green_density",8,12,0.76635263832562,0.0786664221097694,0.129037368562003
"green_density",8,13,0.764359586791017,0.0792628302009996,0.1296206509622
"green_density",8,14,0.76130941464487,0.0800864684896923,0.130409929175632
"green_density",8,15,0.759624700260825,0.0806539222404955,0.130980089240747
"green_density",8,16,0.756969841024501,0.0813358700643885,0.13171120541203
"green_density",8,17,0.753266181842601,0.0819581180937479,0.132603979093366
"green_density",9,4,0.833411758640144,0.0619072069758287,0.110606982991358
"green_density",9,5,0.83288489213576,0.0627723468015074,0.110709267674562
"green_density",9,6,0.828404781332244,0.064188508606164,0.112099986994537
"green_density",9,7,0.823840175137948,0.065289368926125,0.113556675138839
"green_density",9,8,0.8198990432452,0.067052545063272,0.114818087010565
"green_density",9,9,0.81029740385606,0.0693474344093271,0.117515125957822
"green_density",9,10,0.806057165442038,0.0705872368740172,0.11880798016536
"green_density",9,11,0.802890063252962,0.0716189157241701,0.119833487806131
"green_density",9,12,0.801081870296712,0.0726785086866767,0.120521651204883
"green_density",9,13,0.799735971095916,0.0734779721380807,0.121070118483399
"green_density",9,14,0.795817322741186,0.0743308085306275,0.122164019771384
"green_density",9,15,0.791431141479833,0.0753234871582382,0.123436411157222
"green_density",9,16,0.787029661898677,0.0761925116362743,0.124629836371381
"green_density",9,17,0.784322292877251,0.0768908840315601,0.125424180603756
"green_density",10,4,0.840744934272138,0.0600578250570963,0.108306713109872
"green_density",10,5,0.839954843669489,0.0612487562907947,0.108557884610282
"green_density",10,6,0.833838038524347,0.0627238131988061,0.110467705918352
"green_density",10,7,0.829856446094867,0.0640404807348245,0.111765933146611
"green_density",10,8,0.825106716113928,0.0655451605484429,0.11321292705714
"green_density",10,9,0.8199359097799,0.0670927226263107,0.114779876631812
"green_density",10,10,0.816727030402734,0.0681984129988124,0.115816276802091
"green_density",10,11,0.813671008460588,0.0691136300429881,0.116760061586854
"green_density",10,12,0.810044580377535,0.0701025471594868,0.117844954320349
"green_density",10,13,0.806799293169684,0.0712104210143307,0.118817097232067
"green_density",10,14,0.804162386006208,0.0721101829746052,0.119687848996451
"green_density",10,15,0.801445199835921,0.0729359977459807,0.120523558503667
"green_density",10,16,0.797837827982286,0.0737919019019694,0.121566389310923
"green_density",10,17,0.794632543206833,0.0745476796811183,0.122476478796753
"green_density",11,4,0.841875907959387,0.0593434387688842,0.107960308811035
"green_density",11,5,0.836909128861427,0.0607352738562145,0.109481785719182
"green_density",11,6,0.837564313861234,0.0614045984472631,0.109311632310994
"green_density",11,7,0.834582957226505,0.062684207122869,0.11031892756822
